kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
7690521,K08142.01,,FALSE POSITIVE,FALSE POSITIVE,0.247,1,0,0,0,380.294204,7.90E-03,-7.90E-03,355.6712,1.42E-02,-1.42E-02,0.519,0.062,-0.43,12.351,0.481,-0.481,7.31E+02,5.67E+01,-5.67E+01,2.27,4.10E-01,-3.00E-01,229,,,0.65,0.39,-0.21,15,1,q1_q17_dr25_tce,5518,180,-163,4.473,0.126,-0.14,0.822,0.149,-0.109,294.42719,43.38464,14.945
7747835,K08143.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,373.74691,2.04E-02,-2.04E-02,259.9281,3.59E-02,-3.59E-02,0.834,0.117,-0.586,28.37,1.1,-1.1,6.22E+02,4.36E+01,-4.36E+01,2.65,9.00E-01,-2.80E-01,260,,,1.08,1.09,-0.34,16.2,1,q1_q17_dr25_tce,6131,182,-219,4.497,0.056,-0.224,0.945,0.321,-0.1,290.02124,43.402161,15.193
7762886,K08144.01,,FALSE POSITIVE,FALSE POSITIVE,0.071,1,0,0,0,315.81065,2.18E-02,-2.18E-02,172.543,3.94E-02,-3.94E-02,0.094,0.366,-0.094,23.66,1.5,-1.5,5.42E+02,5.46E+01,-5.46E+01,1.82,1.10E-01,-1.90E-01,212,,,0.47,0.13,-0.13,11.6,2,q1_q17_dr25_tce,4875,145,-145,4.514,0.078,-0.042,0.81,0.05,-0.081,295.03894,43.477329,15.374
7811537,K08145.01,,FALSE POSITIVE,FALSE POSITIVE,0.202,1,0,0,0,16.9341628,7.64E-04,-7.64E-04,145.9902,3.62E-02,-3.62E-02,0.662,0.312,-0.433,3.94,1.5,-1.5,2.08E+02,4.94E+01,-4.94E+01,1.71,5.70E-01,-1.80E-01,798,,,95.78,95.34,-30.65,7.2,2,q1_q17_dr25_tce,6321,196,-239,4.417,0.052,-0.208,1.125,0.37,-0.123,287.72198,43.596432,15.934
4566999,K08247.01,,FALSE POSITIVE,FALSE POSITIVE,0.132,1,0,0,0,527.68601,1.65E-02,-1.65E-02,176.6176,1.65E-02,-1.65E-02,0.011,0.467,-0.011,4.817,0.952,-0.952,6.02E+02,1.24E+02,-1.24E+02,2,4.70E-01,-1.90E-01,203,,,0.4,0.29,-0.11,6.8,1,q1_q17_dr25_tce,5657,152,-169,4.567,0.04,-0.16,0.824,0.194,-0.078,293.20059,39.664879,15.031
4569942,K08248.01,,FALSE POSITIVE,FALSE POSITIVE,0.159,1,0,0,0,267.911652,6.07E-03,-6.07E-03,160.2278,1.84E-02,-1.84E-02,0.016,0.449,-0.016,4.124,0.554,-0.554,6.95E+02,1.20E+02,-1.20E+02,2.38,6.10E-01,-3.70E-01,257,,,1.03,0.82,-0.39,7.7,1,q1_q17_dr25_tce,5291,185,-185,4.423,0.136,-0.221,0.926,0.234,-0.144,293.94141,39.642658,15.204
4572728,K08249.01,,CANDIDATE,CANDIDATE,0.363,0,0,0,0,309.191789,7.94E-03,-7.94E-03,326.2209,2.15E-02,-2.15E-02,0.155,0.307,-0.155,11.392,0.719,-0.719,1.23E+02,1.34E+01,-1.34E+01,1.96,4.00E-01,-6.00E-01,383,,,5.08,3.14,-2.89,10.5,1,q1_q17_dr25_tce,6299,174,-174,3.99,0.253,-0.117,1.754,0.358,-0.537,294.63766,39.655811,12.746
4772095,K08250.01,,FALSE POSITIVE,FALSE POSITIVE,0.11,1,0,0,0,99.299502,3.45E-03,-3.45E-03,138.7153,1.69E-02,-1.69E-02,0.526,0.462,-0.308,3.631,0.788,-0.788,4.09E+02,8.22E+01,-8.22E+01,5.4,1.22E+00,-2.28E+00,682,,,51.2,34.86,-36.76,6.6,1,q1_q17_dr25_tce,6832,191,-287,3.851,0.35,-0.15,2.578,0.585,-1.086,297.76138,39.854195,13.293
4847801,K08251.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,371.47786,1.72E-02,-1.72E-02,341.9634,3.05E-02,-3.05E-02,0.128,0.329,-0.128,12.3,1.3,-1.3,2.65E+02,3.85E+01,-3.85E+01,1.2,1.60E-01,-1.10E-01,203,,,0.4,0.21,-0.12,8.6,2,q1_q17_dr25_tce,5162,225,-204,4.605,0.03,-0.09,0.754,0.105,-0.065,295.06955,39.953491,14.603
5026023,K08252.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.99638423,6.11E-05,-6.11E-05,131.5598,3.82E-02,-3.82E-02,0.223,0.225,-0.223,2.4,1.5,-1.5,2.94E+01,3.90E+00,-3.90E+00,0.59,1.90E-01,-7.00E-02,1590,,,1505.17,1457.85,-469.33,6.2,1,q1_q17_dr25_tce,6249,174,-217,4.428,0.056,-0.224,1.076,0.353,-0.118,295.60205,40.175331,14.099
5098334,K08253.01,,CANDIDATE,CANDIDATE,0.067,0,0,0,0,400.11482,4.99E-02,-4.99E-02,316.2642,3.43E-02,-3.43E-02,0.066,0.531,-0.066,12.37,3.4,-3.4,1.13E+02,7.50E+01,-7.50E+01,0.95,1.30E-01,-4.00E-02,226,,,0.62,0.22,-0.08,6.7,1,q1_q17_dr25_tce,5547,74,-83,4.521,0.019,-0.11,0.911,0.12,-0.038,291.52951,40.252918,13.521
9101271,K07926.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,29.3657204,2.23E-04,-2.23E-04,135.07289,6.26E-03,-6.26E-03,0.954,0.395,-0.068,8.7303,0.0228,-0.0228,7.49E+04,1.08E+02,-1.08E+02,51.33,1.56E+01,-1.04E+01,685,,,51.92,47.97,-23.69,808.9,1,q1_q17_dr25_tce,6167,194,-237,4.299,0.149,-0.198,1.195,0.363,-0.242,295.9964,45.461231,14.053
9118340,K07927.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,1.035329922,6.67E-07,-6.67E-07,132.3319,5.97E-04,-5.97E-04,1.243,0.268,-0.093,3.8022,0.0368,-0.0368,9.93E+02,7.10E+00,-7.10E+00,105.66,1.28E+01,-5.11E+01,3654,,,42120.85,16965.81,-33046.33,178,1,q1_q17_dr25_tce,7030,196,-364,3.65,0.451,-0.08,3.512,0.425,-1.699,300.56625,45.42445,13.632
9142714,K07928.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,1.12625975,,,132.296346,,,,,,3.62,,,,,,,,,,,,,,,,4,q1_q17_dr25_tce,,,,,,,,,,286.04276,45.511211,15.375
9159198,K07929.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,3.04463691,7.90E-05,-7.90E-05,132.4477,2.13E-02,-2.13E-02,0.322,0.131,-0.322,6.656,0.603,-0.603,4.70E+01,5.30E+00,-5.30E+00,0.68,2.10E-01,-7.00E-02,1321,,,721.48,667.68,-219.85,10.4,1,q1_q17_dr25_tce,6181,175,-218,4.474,0.054,-0.202,0.98,0.306,-0.102,293.65582,45.511108,14.886
9210820,K07930.01,,CANDIDATE,CANDIDATE,0.469,0,0,0,0,377.67241,1.95E-02,-1.95E-02,221.098,3.74E-02,-3.74E-02,0.107,0.341,-0.107,15.82,1.4,-1.4,5.15E+02,5.93E+01,-5.93E+01,1.37,1.10E-01,-1.10E-01,187,,,0.29,0.08,-0.07,10.2,1,q1_q17_dr25_tce,5031,135,-150,4.644,0.06,-0.035,0.615,0.048,-0.048,288.43912,45.68721,15.18
9227215,K07931.01,,CANDIDATE,CANDIDATE,0.487,0,0,0,0,242.0367,1.62E-02,-1.62E-02,181.746,5.46E-02,-5.46E-02,0.568,0.012,-0.489,11.01,1.4,-1.4,3.33E+02,4.55E+01,-4.55E+01,2.11,6.40E-01,-3.50E-01,323,,,2.57,2.4,-1.01,8.9,1,q1_q17_dr25_tce,6086,193,-214,4.36,0.108,-0.201,1.116,0.34,-0.183,295.22937,45.624889,15.055
9278575,K07932.01,,CANDIDATE,CANDIDATE,0.23,0,0,0,0,502.25648,4.20E-02,-4.20E-02,162.5842,7.60E-02,-7.60E-02,0.05,0.403,-0.05,14.84,1.7,-1.7,1.53E+02,2.43E+01,-2.43E+01,1.03,2.20E-01,-1.50E-01,215,,,0.51,0.33,-0.18,8.1,1,q1_q17_dr25_tce,5637,169,-152,4.46,0.135,-0.165,0.833,0.18,-0.12,290.89395,45.71664,13.339
11098004,K08041.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,7.508818,2.12E-03,-2.12E-03,138.655,1.06E-01,-1.06E-01,0.025,0.449,-0.025,6.5,2.9,-2.9,7.01E+01,2.54E+01,-2.54E+01,1.02,3.20E-01,-1.70E-01,1107,,,354.74,315.84,-137.33,7.4,2,q1_q17_dr25_tce,6293,150,-188,4.291,0.132,-0.198,1.213,0.378,-0.204,297.74451,48.693668,11.878
11135119,K08042.01,,FALSE POSITIVE,FALSE POSITIVE,0.066,1,0,0,0,383.937324,3.65E-03,-3.65E-03,299.28884,6.66E-03,-6.66E-03,0.011,0.436,-0.011,2.884,0.227,-0.227,6.28E+02,6.83E+01,-6.83E+01,7.9,2.71E+00,-5.04E+00,389,,,5.43,5.46,-4.8,10.8,1,q1_q17_dr25_tce,5216,141,-157,3.53,0.878,-0.234,3.207,1.101,-2.045,290.57559,48.785881,13.588
11139682,K08043.01,,CANDIDATE,CANDIDATE,0.978,0,0,0,0,10.7781558,1.86E-04,-1.86E-04,134.7939,1.29E-02,-1.29E-02,0.009,0.433,-0.009,3.005,0.413,-0.413,1.21E+02,1.90E+01,-1.90E+01,1.24,4.30E-01,-1.40E-01,942,,,186.22,189.44,-58.93,7.9,1,q1_q17_dr25_tce,6386,173,-211,4.402,0.067,-0.216,1.123,0.389,-0.13,292.9603,48.7005,15.267
11145726,K08044.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.619618218,,,131.7585541,,,0.389,,,1.2517,,,5.03E+01,,,3.34,1.01E+00,-1.65E+00,3818,,,50197.86,45033.63,-38839.04,4.4,1,q1_q17_dr25_tce,5180,145,-163,3.314,0.409,-0.22,4.717,1.431,-2.325,295.60391,48.718151,13.705
11152950,K08045.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,4.17363793,4.76E-05,-4.76E-05,134.20036,9.44E-03,-9.44E-03,0.597,0.352,-0.394,2.738,0.329,-0.329,4.97E+01,6.30E+00,-6.30E+00,2.52,2.90E-01,-9.50E-01,2197,,,5511.8,2152.51,-3613.23,10.5,1,q1_q17_dr25_tce,6619,180,-200,3.595,0.323,-0.057,3.41,0.401,-1.282,298.23053,48.794109,12.754
11182706,K08046.01,,CANDIDATE,CANDIDATE,0.525,0,0,0,0,384.37706,1.28E-02,-1.28E-02,309.208,1.75E-02,-1.75E-02,0.901,0.03,-0.629,15.139,0.531,-0.531,1.20E+03,6.19E+01,-6.19E+01,50.93,3.15E+00,-8.83E+00,676,,,49.27,8.99,-18.31,22.6,1,q1_q17_dr25_tce,4859,58,-101,2.481,0.033,-0.027,12.023,0.744,-2.084,287.59253,48.886459,12.656
11294822,K08047.01,,CANDIDATE,CANDIDATE,0.513,0,0,0,0,302.34971,1.01E-02,-1.01E-02,418.9534,2.00E-02,-2.00E-02,0.468,0.497,-0.253,4.978,0.641,-0.641,6.22E+02,9.48E+01,-9.48E+01,1.98,1.10E-01,-1.30E-01,208,,,0.44,0.12,-0.09,8,1,q1_q17_dr25_tce,4829,144,-129,4.564,0.032,-0.048,0.794,0.046,-0.051,290.6962,49.066078,15.222
7811537,K08145.02,,FALSE POSITIVE,FALSE POSITIVE,0.312,1,0,0,0,244.58323,1.35E-02,-1.35E-02,159.3552,4.12E-02,-4.12E-02,0.483,0.083,-0.4,12.822,0.752,-0.752,4.08E+02,6.77E+01,-6.77E+01,2.33,7.70E-01,-2.50E-01,328,,,2.72,2.71,-0.87,7.1,1,q1_q17_dr25_tce,6321,196,-239,4.417,0.052,-0.208,1.125,0.37,-0.123,287.72198,43.596432,15.934
7874976,K08146.01,,FALSE POSITIVE,FALSE POSITIVE,0.136,1,0,0,0,185.83013,5.41E-02,-5.41E-02,295.002,1.50E-01,-1.50E-01,0.037,0.42,-0.037,10.14,5.2,-5.2,7.26E+01,1.13E+01,-1.13E+01,1.01,2.20E-01,-1.70E-01,370,,,4.42,2.78,-1.74,8.1,1,q1_q17_dr25_tce,6137,165,-184,4.286,0.16,-0.131,1.187,0.25,-0.205,284.69919,43.681171,12.218
7888957,K08147.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1,0,0,0,363.346158,9.10E-03,-9.10E-03,175.9438,1.61E-02,-1.61E-02,0.29,0.204,-0.29,4.911,0.931,-0.931,8.96E+02,1.48E+02,-1.48E+02,22.36,1.07E+00,-6.02E+00,537,,,19.65,3.18,-10.6,10.7,1,q1_q17_dr25_tce,4994,72,-182,3.002,0.033,-0.03,7.619,0.362,-2.051,291.10947,43.635181,13.971
7900114,K08148.01,,FALSE POSITIVE,FALSE POSITIVE,0.097,1,0,0,0,303.91225,1.78E-02,-1.78E-02,277.1238,5.58E-02,-5.58E-02,0.504,0.004,-0.464,15.37,1.3,-1.3,4.80E+02,4.27E+01,-4.27E+01,1.97,4.20E-01,-1.80E-01,242,,,0.81,0.52,-0.22,12.4,1,q1_q17_dr25_tce,5412,164,-164,4.513,0.05,-0.15,0.887,0.187,-0.08,294.85776,43.677929,15.264
7936194,K08149.01,,FALSE POSITIVE,FALSE POSITIVE,0.223,1,0,0,0,536.52197,1.20E-02,-1.20E-02,379.6146,1.13E-02,-1.13E-02,0.14,0.325,-0.14,4.458,0.593,-0.593,2.94E+02,3.78E+01,-3.78E+01,3,7.70E-01,-1.54E+00,273,,,1.31,1.04,-1.03,9.7,1,q1_q17_dr25_tce,5335,176,-128,3.973,0.48,-0.16,1.794,0.461,-0.922,280.33868,43.706039,12.101
7959310,K08150.01,,FALSE POSITIVE,FALSE POSITIVE,0.022,1,0,0,0,350.514,1.81E-02,-1.81E-02,210.8168,4.92E-02,-4.92E-02,0.259,0.187,-0.259,19.53,1.5,-1.5,2.14E+02,2.20E+01,-2.20E+01,2.22,6.20E-01,-6.90E-01,346,,,3.37,2.79,-1.95,12,1,q1_q17_dr25_tce,6382,175,-194,4.115,0.28,-0.151,1.5,0.421,-0.463,291.54568,43.789879,13.954
8012732,K08151.01,,FALSE POSITIVE,FALSE POSITIVE,0.103,1,0,0,0,431.51734,1.09E-03,-1.09E-03,391.69732,1.40E-03,-1.40E-03,0.718,0.019,-0.018,16.42,0.119,-0.119,5.33E+03,3.04E+01,-3.04E+01,10.28,3.35E+00,-1.80E+00,287,,,1.6,1.55,-0.67,206.2,1,q1_q17_dr25_tce,6221,177,-243,4.294,0.112,-0.208,1.312,0.428,-0.23,284.72949,43.864216,13.922
5391407,K08254.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.638697833,,,131.7556646,,,1.757,,,5.1609,,,1.41E+05,,,162.15,5.73E+01,-1.91E+01,2464,,,8720.57,9108.7,-2914.91,206.3,1,q1_q17_dr25_tce,6424,179,-246,4.388,0.07,-0.224,1.18,0.417,-0.139,298.81052,40.540199,14.068
5468555,K08255.01,,FALSE POSITIVE,FALSE POSITIVE,0.106,1,0,0,0,539.214259,9.88E-03,-9.88E-03,439.5039,1.33E-02,-1.33E-02,0.001,0.438,-0.001,3.464,0.407,-0.407,3.01E+02,4.71E+01,-4.71E+01,2.04,6.80E-01,-2.80E-01,265,,,1.17,1.09,-0.42,7.8,1,q1_q17_dr25_tce,6469,155,-214,4.359,0.072,-0.203,1.171,0.384,-0.165,296.98615,40.67511,13.803
5638699,K08256.01,,FALSE POSITIVE,FALSE POSITIVE,0.11,1,0,0,0,343.56446,2.50E-02,-2.50E-02,203.9865,6.69E-02,-6.69E-02,0.433,0.028,-0.433,18.94,2.5,-2.5,1.80E+02,2.83E+01,-2.83E+01,1.8,2.80E-01,-3.40E-01,298,,,1.87,0.76,-0.71,8.4,1,q1_q17_dr25_tce,5770,78,-78,4.2,0.176,-0.108,1.326,0.206,-0.252,296.78223,40.835541,14.217
5683219,K08257.01,,CANDIDATE,CANDIDATE,0.347,0,0,0,0,9.4609418,2.72E-04,-2.72E-04,138.7888,2.39E-02,-2.39E-02,0.161,0.3,-0.161,4.888,0.771,-0.771,4.75E+01,7.20E+00,-7.20E+00,0.54,1.00E-01,-7.00E-02,767,,,81.83,45.22,-26.03,7.9,1,q1_q17_dr25_tce,5485,163,-147,4.5,0.117,-0.13,0.788,0.138,-0.101,282.96545,40.922619,13.413
5871116,K08258.01,,FALSE POSITIVE,FALSE POSITIVE,0.272,1,0,0,0,54.432903,1.01E-03,-1.01E-03,154.9178,1.37E-02,-1.37E-02,0.099,0.376,-0.099,3.554,0.678,-0.678,3.08E+02,5.96E+01,-5.96E+01,1.41,1.70E-01,-1.60E-01,404,,,6.29,2.52,-1.94,7.7,1,q1_q17_dr25_tce,5119,153,-153,4.493,0.099,-0.121,0.827,0.096,-0.096,290.10568,41.13895,15.393
5956171,K08259.01,,CANDIDATE,CANDIDATE,0.311,0,0,0,0,402.27493,2.27E-02,-2.27E-02,369.6734,3.61E-02,-3.61E-02,0.668,0.061,-0.479,15.67,1.6,-1.6,2.95E+02,3.42E+01,-3.42E+01,1.73,5.20E-01,-1.80E-01,262,,,1.11,1,-0.34,11.1,1,q1_q17_dr25_tce,6299,170,-226,4.486,0.054,-0.216,0.95,0.29,-0.097,290.4519,41.22551,14.619
6032318,K08260.01,,FALSE POSITIVE,FALSE POSITIVE,0.107,1,0,0,0,235.20613,2.38E-02,-2.38E-02,291.0893,5.39E-02,-5.39E-02,0.297,0.171,-0.297,6.989,0.942,-0.942,6.42E+02,1.46E+02,-1.46E+02,1.71,2.40E-01,-1.30E-01,230,,,0.66,0.3,-0.15,6.8,1,q1_q17_dr25_tce,5205,140,-155,4.648,0.028,-0.083,0.679,0.097,-0.048,288.43362,41.358391,15.917
9347066,K07933.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,20.004714,1.47E-03,-1.47E-03,139.0639,1.65E-02,-1.65E-02,0.18,0.29,-0.18,2.952,0.534,-0.534,1.16E+02,2.30E+01,-2.30E+01,0.89,1.50E-01,-7.00E-02,577,,,26.19,13.66,-6.88,6.7,1,q1_q17_dr25_tce,5299,159,-159,4.534,0.043,-0.119,0.848,0.138,-0.074,293.7041,45.892509,14.437
9390228,K07934.01,,CANDIDATE,CANDIDATE,0.943,0,0,0,0,22.6432436,1.29E-04,-1.29E-04,153.44607,3.94E-03,-3.94E-03,0.136,0.393,-0.136,0.806,0.191,-0.191,5.50E+02,9.92E+01,-9.92E+01,2.12,6.50E-01,-2.20E-01,624,,,35.77,32.26,-10.25,8.2,1,q1_q17_dr25_tce,5880,159,-177,4.516,0.05,-0.2,0.891,0.274,-0.091,284.67227,45.97382,15.581
9392016,K07935.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,350.65158,1.30E-02,-1.30E-02,208.7904,2.41E-02,-2.41E-02,0.004,0.446,-0.004,7.976,0.905,-0.905,2.48E+02,3.41E+01,-3.41E+01,1.31,3.50E-01,-1.10E-01,243,,,0.83,0.65,-0.21,8.2,1,q1_q17_dr25_tce,5882,158,-158,4.56,0.044,-0.187,0.833,0.223,-0.074,285.71143,45.920658,14.375
9429631,K07937.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,4.18587282,4.17E-05,-4.17E-05,132.41733,9.75E-03,-9.75E-03,0.078,0.376,-0.078,1.998,0.255,-0.255,9.94E+01,1.33E+01,-1.33E+01,0.89,2.10E-01,-1.40E-01,1057,,,295.17,210.39,-108.89,9.3,1,q1_q17_dr25_tce,5455,162,-162,4.421,0.144,-0.192,0.909,0.213,-0.142,300.38046,45.973549,14.525
9469494,K07938.01,,CANDIDATE,CANDIDATE,0.508,0,0,0,0,275.5603,1.79E-02,-1.79E-02,237.0977,4.09E-02,-4.09E-02,0.018,0.429,-0.018,15.09,1.6,-1.6,8.94E+01,9.30E+00,-9.30E+00,2.33,5.30E-01,-1.32E+00,437,,,8.6,6.29,-7.18,11.5,1,q1_q17_dr25_tce,5989,213,-192,3.764,0.568,-0.142,2.467,0.559,-1.396,293.68533,46.095737,11.663
9518558,K07939.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.178142613,6.47E-06,-6.47E-06,132.03328,2.20E-03,-2.20E-03,0.468,0.058,-0.414,0.906,0.0966,-0.0966,1.73E+02,1.58E+01,-1.58E+01,1.22,3.40E-01,-1.10E-01,1452,,,1050.06,843.82,-283.12,16.1,1,q1_q17_dr25_tce,6290,171,-190,4.527,0.034,-0.195,0.898,0.245,-0.082,288.14877,46.196911,14.652
9521317,K07940.01,,CANDIDATE,CANDIDATE,0.896,0,0,0,0,188.881049,1.16E-03,-1.16E-03,280.06822,3.28E-03,-3.28E-03,0.504,0.452,-0.299,1.49,0.124,-0.124,3.26E+02,3.06E+01,-3.06E+01,1.86,4.10E-01,-1.90E-01,330,,,2.79,1.83,-0.82,12.9,1,q1_q17_dr25_tce,6077,163,-199,4.471,0.052,-0.157,0.999,0.22,-0.102,289.67508,46.131882,12.85
11296205,K08048.01,,CANDIDATE,CANDIDATE,0.334,0,0,0,0,379.67276,2.32E-02,-2.32E-02,445.9701,2.32E-02,-2.32E-02,0.302,0.153,-0.302,9.662,0.866,-0.866,2.54E+02,3.86E+01,-3.86E+01,1.33,3.60E-01,-1.10E-01,247,,,0.88,0.7,-0.23,7.9,1,q1_q17_dr25_tce,6156,167,-186,4.563,0.035,-0.196,0.824,0.22,-0.073,291.45468,49.043289,14.44
11348086,K08049.01,,FALSE POSITIVE,FALSE POSITIVE,0.176,1,0,0,0,391.420272,7.12E-03,-7.12E-03,470.44301,9.49E-03,-9.49E-03,0.797,0.165,-0.552,3.84,0.387,-0.387,2.37E+02,2.87E+01,-2.87E+01,1.61,3.30E-01,-1.70E-01,256,,,1.01,0.61,-0.29,10.3,1,q1_q17_dr25_tce,6032,163,-163,4.46,0.074,-0.147,0.949,0.191,-0.103,290.57971,49.18998,12.879
11350634,K08050.01,,CANDIDATE,CANDIDATE,0.253,0,0,0,0,278.38935,1.12E-02,-1.12E-02,299.537,2.13E-02,-2.13E-02,0.12,0.338,-0.12,10.43,0.78,-0.78,2.63E+02,2.68E+01,-2.68E+01,6.81,1.03E+00,-1.77E+00,464,,,10.93,4.16,-5.35,11.2,1,q1_q17_dr25_tce,4951,51,-88,3.349,0.154,-0.112,4.342,0.657,-1.127,291.96802,49.115311,12.795
11357185,K08051.01,,FALSE POSITIVE,FALSE POSITIVE,0.066,1,0,0,0,185.243906,3.29E-03,-3.29E-03,177.2769,1.10E-02,-1.10E-02,0.726,0.244,-0.496,3.276,0.495,-0.495,3.84E+02,5.98E+01,-5.98E+01,2.38,8.60E-01,-2.70E-01,354,,,3.7,3.96,-1.21,7.9,1,q1_q17_dr25_tce,6218,173,-239,4.417,0.058,-0.232,1.131,0.409,-0.128,295.08365,49.170158,14.652
11358305,K08052.01,,CANDIDATE,CANDIDATE,0.941,0,0,0,0,7.8687123,1.36E-04,-1.36E-04,133.2612,1.35E-02,-1.35E-02,0.748,0.233,-0.504,3.739,0.454,-0.454,8.91E+01,1.18E+01,-1.18E+01,1.73,4.90E-01,-5.00E-01,1323,,,722.44,613.46,-412.98,9.1,1,q1_q17_dr25_tce,6738,189,-284,4.109,0.195,-0.175,1.692,0.485,-0.485,295.59012,49.198601,13.41
11392362,K08053.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,9.9105786,2.55E-04,-2.55E-04,135.9226,2.62E-02,-2.62E-02,0.813,0.16,-0.563,5.945,0.937,-0.937,9.95E+01,1.63E+01,-1.63E+01,1.19,3.50E-01,-1.20E-01,922,,,170.47,142.43,-53.51,9.2,1,q1_q17_dr25_tce,6214,152,-239,4.442,0.05,-0.2,1.076,0.313,-0.112,285.74564,49.238869,14.863
11443757,K08054.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,43.9088053,7.35E-04,-7.35E-04,169.335,1.55E-02,-1.55E-02,0.272,0.18,-0.272,6.265,0.506,-0.506,2.98E+02,2.56E+01,-2.56E+01,7.33,1.87E+00,-4.38E+00,885,,,144.75,115.28,-124.24,13.7,1,q1_q17_dr25_tce,5216,172,-172,3.402,0.592,-0.197,4.303,1.102,-2.571,285.08685,49.36282,13.589
8028465,K08152.01,,FALSE POSITIVE,FALSE POSITIVE,0.046,1,0,0,0,261.684363,4.84E-03,-4.84E-03,247.3986,1.30E-02,-1.30E-02,0.037,0.424,-0.037,3.892,0.555,-0.555,8.17E+02,1.22E+02,-1.22E+02,1.46,1.00E-01,-1.40E-01,175,,,0.22,0.06,-0.06,8.3,1,q1_q17_dr25_tce,4393,117,-143,4.713,0.059,-0.032,0.526,0.036,-0.05,291.67062,43.814461,14.864
8129641,K08153.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.808106001,8.72E-07,-8.72E-07,131.69026,1.04E-03,-1.04E-03,1.269,0.484,-0.142,3.9174,0.0421,-0.0421,7.68E+03,6.18E+01,-6.18E+01,39.59,1.05E+01,-4.22E+00,1978,,,3631.91,2958,-1154.43,73.3,1,q1_q17_dr25_tce,6014,189,-232,4.494,0.058,-0.173,0.958,0.255,-0.102,300.95416,43.991718,15.94
8226720,K08154.01,,FALSE POSITIVE,FALSE POSITIVE,0.036,1,0,0,0,391.33068,1.72E-02,-1.72E-02,186.7266,2.41E-02,-2.41E-02,0.508,0.016,-0.461,12.37,1.1,-1.1,2.77E+02,3.15E+01,-3.15E+01,1.68,4.80E-01,-1.70E-01,274,,,1.33,1.1,-0.39,10.3,1,q1_q17_dr25_tce,6428,160,-208,4.457,0.065,-0.195,0.977,0.28,-0.1,289.4827,44.17889,14.056
8307354,K08155.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,320.5679455,,,279.6247569,,,0.331,,,15.3614,,,8.99E+02,,,2.43,5.60E-01,-2.00E-01,234,,,0.71,0.51,-0.19,7.5,2,q1_q17_dr25_tce,5546,182,-182,4.575,0.04,-0.16,0.81,0.187,-0.067,294.57861,44.21526,15.916
8439949,K08156.01,,CANDIDATE,CANDIDATE,0.266,0,0,0,0,364.98242,1.10E-02,-1.10E-02,188.6133,1.94E-02,-1.94E-02,0.926,0.033,-0.643,12.346,0.84,-0.84,5.33E+02,4.74E+01,-4.74E+01,3.12,1.03E+00,-3.50E-01,293,,,1.73,1.65,-0.53,13.1,1,q1_q17_dr25_tce,6429,153,-211,4.404,0.068,-0.216,1.116,0.37,-0.123,295.16364,44.422211,14.324
8527297,K08157.01,,CANDIDATE,CANDIDATE,0.638,0,0,0,0,0.58730021,,,132.3502325,,,,,,0.82,,,,,,,,,,,,,,,,3,q1_q17_dr25_tce,,,,,,,,,,301.6618,44.577499,14.01
